FIPS,state,county,Th1_Lower Coverage and Higher Refusal Rates,Th2_Lack of Access to Infomation,Th2_Socio-economically disadvantaged,Th3_Low Healthcare System Capacity,Th3_Weak Healthcare System,Th4_Barriers due to cost,Th4_Barriers due to Transportation,Th5_Lack of Designated Medical Home,Th5_Lack of Routine Care Visits
16025,Idaho,Camas County,0.299586119,0.736071315,0.462273161,0.496657116,0.222858962,0.722381407,0.033747214,0.344157911,0.885705189
16027,Idaho,Canyon County,0.230181471,0.359121299,0.52913085,0.771092009,0.2330468,0.758675581,0.104106972,0.458452722,0.890799109
16029,Idaho,Caribou County,0.300859599,0.130213308,0.106335562,0.591212989,0.2362305,0.548869787,0.283030882,0.376313276,0.886023559
16031,Idaho,Cassia County,0.150588984,0.290035021,0.446036294,0.308500478,0.224450812,0.753900032,0.098694683,0.41228908,0.879337791
16033,Idaho,Clark County,0.330149634,0.974848774,0.681630054,0.991085642,0.200254696,0.862464183,0.043298313,0.552371856,0.897484877
16035,Idaho,Clearwater County,0.151862464,0.76281439,0.629417383,0.199299586,0.277936963,0.70614454,0.267749124,0.255969436,0.863419293
16037,Idaho,Custer County,0.276026743,0.655205349,0.444762814,0.454950653,0.23591213,0.610315186,0.05762496,0.261700096,0.870105062
16039,Idaho,Elmore County,0.458771092,0.384909265,0.551098376,0.461636422,0.248010188,0.76313276,0.364533588,0.489016237,0.896529768
16041,Idaho,Franklin County,0.35530086,0.086596625,0.201846546,0.832219039,0.262973575,0.675262655,0.020057307,0.338108883,0.8834766
16043,Idaho,Fremont County,0.300859599,0.438713785,0.23559376,0.564151544,0.201209806,0.718242598,0.045208532,0.372174467,0.88283986
16045,Idaho,Gem County,0.259789876,0.64692773,0.602674308,0.652021649,0.219675263,0.820120981,0.566061764,0.221585482,0.857370264
16047,Idaho,Gooding County,0.438395415,0.915950334,0.591531359,0.606176377,0.248010188,0.804202483,0.298631009,0.516714422,0.893664438
16049,Idaho,Idaho County,0.219675263,0.910219675,0.554600446,0.70487106,0.276026743,0.675262655,0.104425342,0.245144858,0.862782553
16051,Idaho,Jefferson County,0.272206304,0.093600764,0.063355619,0.954473098,0.201846546,0.597898758,0.038841133,0.417064629,0.895574658
16053,Idaho,Jerome County,0.198981216,0.793059535,0.621139764,0.898121617,0.226042662,0.833174148,0.140719516,0.496020376,0.890799109
16055,Idaho,Kootenai County,0.156638013,0.06112703,0.271569564,0.123209169,0.203756765,0.632919452,0.076408787,0.275390003,0.871060172
16057,Idaho,Latah County,0.270932824,0.028653295,0.304998408,0.502069405,0.23368354,0.505253104,0.476918179,0.496020376,0.899076727
16059,Idaho,Lemhi County,0.397644062,0.617000955,0.397962432,0.872652022,0.218720153,0.70614454,0.267749124,0.203438395,0.853868195
16061,Idaho,Lewis County,0.133397007,0.896211398,0.709328239,0.894619548,0.260744986,0.790194206,0.476918179,0.245144858,0.857370264
16063,Idaho,Lincoln County,0.337472143,0.930595352,0.643425661,0.966571156,0.206940465,0.850684495,0.036930914,0.543139128,0.899713467
16065,Idaho,Madison County,0.284622732,0.217128303,0.456224132,0.58643744,0.209169054,0.47023241,0.267749124,0.567653613,0.903533906
16067,Idaho,Minidoka County,0.241324419,0.47309774,0.610951926,0.857688634,0.208850684,0.829990449,0.068131168,0.426297358,0.877109201
16069,Idaho,Nez Perce County,0.143266476,0.224132442,0.250557147,0.373129577,0.265838905,0.64788284,0.610951926,0.258198026,0.861509074
16071,Idaho,Oneida County,0.168417701,0.259789876,0.244189748,0.422795288,0.247055078,0.548869787,0.055078001,0.314867876,0.877427571
16073,Idaho,Owyhee County,0.29385546,0.88411334,0.772047119,0.577204712,0.225087552,0.850684495,0.224769182,0.41197071,0.877427571
16075,Idaho,Payette County,0.218401783,0.334925183,0.523081821,0.382043935,0.213307864,0.733842725,0.11779688,0.305635148,0.868513212
16077,Idaho,Power County,0.258834766,0.439668895,0.53199618,0.735116205,0.220312003,0.776185928,0.047437122,0.456542502,0.886023559
16079,Idaho,Shoshone County,0.157911493,0.842725247,0.896529768,0.375358166,0.218720153,0.786055396,0.622731614,0.258198026,0.867558103
16081,Idaho,Teton County,0.421521808,0.158548233,0.070359758,0.481375358,0.204711875,0.516077682,0.036930914,0.499204075,0.902897167
16083,Idaho,Twin Falls County,0.142311366,0.317414836,0.424068768,0.169691181,0.251193887,0.718242598,0.215536453,0.367080548,0.879019421
16085,Idaho,Valley County,0.169372811,0.038522763,0.1165234,0.215218083,0.222858962,0.694046482,0.340974212,0.278573703,0.875198981
16087,Idaho,Washington County,0.389366444,0.927411652,0.613180516,0.520216492,0.200891436,0.788920726,0.660617638,0.336517033,0.865329513
17001,Illinois,Adams County,0.282712512,0.247373448,0.29226361,0.255332697,0.626233684,0.304680038,0.655842089,0.23495702,0.658070678
17003,Illinois,Alexander County,0.195479147,0.807386183,0.979624323,0.605221267,0.425660618,0.474689589,0.830308819,0.297675899,0.450811843
17005,Illinois,Bond County,0.262336835,0.238459089,0.41069723,0.830945559,0.357211079,0.370900987,0.610951926,0.302133079,0.745622413
17007,Illinois,Boone County,0.11747851,0.226997771,0.441579115,0.869786692,0.437440306,0.393505253,0.298631009,0.371856097,0.777141038
17009,Illinois,Brown County,0.420885068,0.861509074,0.396688953,0.979624323,0.58675581,0.41006049,0.423750398,0.683540274,0.840178287
17011,Illinois,Bureau County,0.133715377,0.421521808,0.401146132,0.829035339,0.319961796,0.298949379,0.420885068,0.208213945,0.633556192
17013,Illinois,Calhoun County,0.266794015,0.671760586,0.371856097,0.94237504,0.456542502,0.217765043,0.364533588,0.180197389,0.633556192
17015,Illinois,Carroll County,0.200573066,0.520534862,0.379496975,0.93919134,0.300541229,0.399235912,0.566061764,0.250875517,0.698185291
17017,Illinois,Cass County,0.281757402,0.82617001,0.637058262,0.737026425,0.5307227,0.359121299,0.593441579,0.476918179,0.806112703
17019,Illinois,Champaign County,0.147405285,0.285896211,0.487742757,0.388729704,0.593441579,0.264565425,0.728112066,0.58930277,0.819165871
17021,Illinois,Christian County,0.273479784,0.313594397,0.448264884,0.639286851,0.626233684,0.282394142,0.476918179,0.255014327,0.711875199
17023,Illinois,Clark County,0.333014963,0.151225724,0.311684177,0.906717606,0.725565107,0.304680038,0.172874881,0.325374085,0.785418656
17025,Illinois,Clay County,0.331104744,0.513530723,0.662527857,0.627507163,0.231454951,0.416427889,0.172874881,0.332696593,0.785418656
17027,Illinois,Clinton County,0.261063356,0.364215218,0.1197071,0.685768863,0.336198663,0.251830627,0.317096466,0.286851321,0.76249602
17029,Illinois,Coles County,0.23495702,0.276026743,0.600445718,0.476599809,0.748169373,0.399235912,0.836676218,0.429162687,0.796879975
17031,Illinois,Cook County,0.173193251,0.449856734,0.548869787,0.331104744,0.547596307,0.522445081,0.776185928,0.510665393,0.679401465
17033,Illinois,Crawford County,0.325374085,0.389366444,0.53040433,0.486787647,0.286214581,0.399235912,0.593441579,0.404966571,0.796879975
17035,Illinois,Cumberland County,0.2913085,0.297994269,0.318688316,0.910856415,0.633874562,0.344476281,0.162687042,0.23814072,0.730659026
17037,Illinois,DeKalb County,0.150270614,0.112384591,0.460362942,0.694046482,0.422158548,0.344476281,0.434893346,0.544730977,0.833492518
17039,Illinois,De Witt County,0.324100605,0.189430118,0.23527539,0.799426934,0.404648201,0.273161414,0.23782235,0.355937599,0.801337154
17041,Illinois,Douglas County,0.23495702,0.816300541,0.298949379,0.920407514,0.641197071,0.697548551,0.968799745,0.391595033,0.806112703
17043,Illinois,DuPage County,0.093600764,0.164278892,0.171919771,0.405921681,0.311047437,0.344476281,0.015918497,0.332696593,0.738299904
17045,Illinois,Edgar County,0.297994269,0.345749761,0.347341611,0.484877428,0.725246737,0.315504616,0.793059535,0.309773957,0.768545049
17047,Illinois,Edwards County,0.301814709,0.622413244,0.461318052,0.548233047,0.348933461,0.404329831,0.524355301,0.316778096,0.777141038
17049,Illinois,Effingham County,0.282712512,0.242279529,0.205666985,0.083412926,0.278892073,0.304680038,0.475326329,0.23495702,0.725246737
17051,Illinois,Fayette County,0.269659344,0.695319962,0.760585801,0.909582935,0.602037568,0.500159185,0.267749124,0.391595033,0.799745304
17053,Illinois,Ford County,0.276981853,0.241006049,0.380452085,0.265838905,0.565106654,0.320280166,0.751034702,0.219993633,0.672397326
17055,Illinois,Franklin County,0.324418975,0.428525947,0.76217765,0.723654887,0.729385546,0.41006049,0.878701051,0.309773957,0.773320599
17057,Illinois,Fulton County,0.262973575,0.314231137,0.604584527,0.828080229,0.462909901,0.404329831,0.593441579,0.250875517,0.679401465
17059,Illinois,Gallatin County,0.29258198,0.783190067,0.789557466,0.638968481,0.689589303,0.226997771,0.805794333,0.297675899,0.745622413
17061,Illinois,Greene County,0.367080548,0.556829035,0.482012098,0.717287488,0.527539,0.384590895,0.251830627,0.338745622,0.794014645
17063,Illinois,Grundy County,0.126711238,0.009551098,0.287806431,0.756446991,0.558420885,0.245463228,0.215536453,0.355937599,0.814390322
17065,Illinois,Hamilton County,0.238777459,0.366125438,0.29194524,0.919134034,0.662846227,0.35179879,0.172874881,0.208213945,0.658070678
17067,Illinois,Hancock County,0.283349252,0.743393824,0.327284304,0.846227316,0.375358166,0.226997771,0.340974212,0.268704234,0.738299904
17069,Illinois,Hardin County,0.360394779,0.489971347,0.644062401,0.209487424,0.76599809,0.496975486,0.695956702,0.268704234,0.725246737
17071,Illinois,Henderson County,0.11556829,0.17542184,0.23463865,0.757083731,0.464820121,0.378223496,0.1197071,0.152817574,0.583572111
17073,Illinois,Henry County,0.207895575,0.570200573,0.316459726,0.857370264,0.331104744,0.29321872,0.379496975,0.222222222,0.679401465
17075,Illinois,Iroquois County,0.12002547,0.494428526,0.430436167,0.797835084,0.439987265,0.378223496,0.364533588,0.316778096,0.752944922
17077,Illinois,Jackson County,0.254377587,0.448264884,0.76758994,0.042343203,0.502069405,0.416427889,0.847182426,0.549824897,0.806112703
17079,Illinois,Jasper County,0.334925183,0.315186246,0.305953518,0.853549825,0.322190385,0.427252467,0.489016237,0.332696593,0.790830946
17081,Illinois,Jefferson County,0.11684177,0.101560013,0.746895893,0.130531678,0.524355301,0.384590895,0.854823305,0.247691818,0.665393187
17083,Illinois,Jersey County,0.297994269,0.466093601,0.199299586,0.811206622,0.629099013,0.273161414,0.224769182,0.250875517,0.743393824
17085,Illinois,Jo Daviess County,0.23654887,0.41356256,0.222222222,0.853549825,0.499840815,0.329512894,0.298631009,0.231136581,0.672397326
17087,Illinois,Johnson County,0.334606813,0.631645973,0.612225406,0.866602993,0.650429799,0.264565425,0.320280166,0.461954791,0.796879975
17089,Illinois,Kane County,0.145176695,0.207258835,0.360076409,0.720152818,0.460044572,0.504616364,0.108564152,0.53135944,0.801337154
17091,Illinois,Kankakee County,0.106335562,0.476599809,0.583890481,0.637376632,0.64597262,0.338108883,0.658707418,0.362304998,0.70327921
17093,Illinois,Kendall County,0.135625597,0.05666985,0.230499841,0.852913085,0.343839542,0.320280166,0.014326648,0.492836676,0.829035339
17095,Illinois,Knox County,0.142948106,0.807704553,0.784781917,0.574657752,0.359439669,0.320280166,0.836676218,0.241324419,0.616364215
17097,Illinois,Lake County,0.109200891,0.17446673,0.214899713,0.438395415,0.447309774,0.438077046,0.198662846,0.376631646,0.752944922
17099,Illinois,LaSalle County,0.122572429,0.302451449,0.583253741,0.726838586,0.359439669,0.282394142,0.609678446,0.268704234,0.698185291
17101,Illinois,Lawrence County,0.149633875,0.46768545,0.807067813,0.931868832,0.603311047,0.47055078,0.505571474,0.544730977,0.818529131
17103,Illinois,Lee County,0.154091054,0.279847182,0.438077046,0.76631646,0.403056351,0.241642789,0.695956702,0.264883795,0.698185291
17105,Illinois,Livingston County,0.101560013,0.263291945,0.546322827,0.844317096,0.290990131,0.298949379,0.693091372,0.285577841,0.70327921
17107,Illinois,Logan County,0.266475645,0.270614454,0.319643426,0.888570519,0.402101242,0.29321872,0.564469914,0.345749761,0.738299904
17109,Illinois,McDonough County,0.131486788,0.395415473,0.579433301,0.774594078,0.456542502,0.282394142,0.775549188,0.476918179,0.806112703
17111,Illinois,McHenry County,0.11524992,0.083731296,0.205985355,0.795924865,0.520853231,0.338108883,0.05666985,0.316778096,0.787328876
17113,Illinois,McLean County,0.162050302,0.17892391,0.276026743,0.652658389,0.367398918,0.264565425,0.378541866,0.46895893,0.808978032
17115,Illinois,Macon County,0.128303088,0.256287806,0.70296084,0.163005412,0.600127348,0.29321872,0.723973257,0.250875517,0.565743394
17117,Illinois,Macoupin County,0.285896211,0.155364534,0.363578478,0.185928048,0.508755174,0.29321872,0.222858962,0.227316141,0.711875199
17119,Illinois,Madison County,0.135943967,0.05603311,0.381088825,0.460044572,0.53199618,0.320280166,0.436485196,0.279847182,0.721426297
17121,Illinois,Marion County,0.088506845,0.244508118,0.76440624,0.547596307,0.731295766,0.422476918,0.694683222,0.202801656,0.627825533
17123,Illinois,Marshall County,0.112066221,0.384272525,0.303088188,0.920725883,0.317733206,0.241642789,0.172874881,0.160776823,0.616364215
17125,Illinois,Mason County,0.214899713,0.114294811,0.52849411,0.505253104,0.363578478,0.273161414,0.320280166,0.279847182,0.745622413
17127,Illinois,Massac County,0.285896211,0.690544413,0.816300541,0.673989175,0.621776504,0.35179879,0.805794333,0.227316141,0.650111429
17129,Illinois,Menard County,0.265520535,0.00254696,0.05730659,0.830945559,0.493791786,0.221903852,0.402419612,0.231136581,0.725246737
17131,Illinois,Mercer County,0.125756129,0.075135307,0.309773957,0.892072588,0.336835403,0.226042662,0.593441579,0.191021968,0.658070678
17133,Illinois,Monroe County,0.096147724,0.054759631,0.00191022,0.64501751,0.541865648,0.221267112,0.161413563,0.208213945,0.711875199
17135,Illinois,Montgomery County,0.369309137,0.434256606,0.633556192,0.110792741,0.518624642,0.241642789,0.660617638,0.349888571,0.790830946
17137,Illinois,Morgan County,0.273479784,0.447946514,0.489971347,0.602992677,0.507163324,0.241642789,0.847500796,0.268704234,0.679401465
17139,Illinois,Moultrie County,0.148678765,0.450811843,0.074498567,0.572110793,0.679083095,0.720152818,0.968799745,0.338745622,0.790830946
17141,Illinois,Ogle County,0.139764406,0.35307227,0.35370901,0.93950971,0.382999045,0.304680038,0.438077046,0.297675899,0.738299904
17143,Illinois,Peoria County,0.093919134,0.373766316,0.58611907,0.141037886,0.342247692,0.35179879,0.76408787,0.302133079,0.639605221
17145,Illinois,Perry County,0.370582617,0.539637058,0.790194206,0.568290353,0.562878064,0.258834766,0.58802929,0.485832537,0.808978032
17147,Illinois,Piatt County,0.11747851,0.028016555,0.005412289,0.393186883,0.376631646,0.258834766,0.083731296,0.222222222,0.721426297
17149,Illinois,Pike County,0.380133715,0.423750398,0.388411334,0.333333333,0.516714422,0.315504616,0.717287488,0.309773957,0.752944922
17151,Illinois,Pope County,0.326647564,0.792741165,0.794969755,0.715058898,0.719516078,0.264565425,0.793059535,0.334925183,0.70327921
17153,Illinois,Pulaski County,0.29194524,0.951926138,0.974848774,0.571155683,0.579751671,0.35179879,0.976440624,0.338745622,0.53167781
17155,Illinois,Putnam County,0.11843362,0.41197071,0.335880293,0.978350844,0.356255969,0.221903852,0.104425342,0.17828717,0.639605221
17157,Illinois,Randolph County,0.344476281,0.35498249,0.619229545,0.430754537,0.596943649,0.338108883,0.622731614,0.429162687,0.794014645
17159,Illinois,Richland County,0.297994269,0.475326329,0.435530086,0.322827125,0.492518306,0.282394142,0.76472461,0.325374085,0.773320599
17161,Illinois,Rock Island County,0.090417065,0.418974849,0.595033429,0.332696593,0.434574976,0.338108883,0.640560331,0.260426616,0.616364215
17163,Illinois,St. Clair County,0.225405922,0.365807068,0.605539637,0.419611589,0.652340019,0.404329831,0.678127985,0.29321872,0.565743394
17165,Illinois,Saline County,0.314231137,0.558739255,0.753581662,0.184017829,0.722699777,0.273161414,0.894619548,0.231136581,0.650111429
17167,Illinois,Sangamon County,0.139764406,0.113976441,0.385546004,0.104106972,0.544412607,0.258834766,0.638331741,0.286851321,0.689589303
17169,Illinois,Schuyler County,0.327602674,0.76758994,0.520534862,0.502069405,0.443807705,0.548233047,0.140719516,0.316778096,0.76249602
17171,Illinois,Scott County,0.306271888,0.137217447,0.299586119,0.968799745,0.466093601,0.223495702,0.298631009,0.202801656,0.679401465
17173,Illinois,Shelby County,0.229544731,0.41165234,0.299904489,0.871696912,0.663801337,0.258834766,0.202164916,0.316778096,0.773320599
17175,Illinois,Stark County,0.140719516,0.222540592,0.449538364,0.968163005,0.304680038,0.35179879,0.251830627,0.144221585,0.600127348
17177,Illinois,Stephenson County,0.200573066,0.41451767,0.570837313,0.741165234,0.394778733,0.370900987,0.907991086,0.241324419,0.600127348
17179,Illinois,Tazewell County,0.092964024,0.097102833,0.17701369,0.643744031,0.361349889,0.251830627,0.397644062,0.255014327,0.730659026
17181,Illinois,Union County,0.182107609,0.713467049,0.574339382,0.430436167,0.577523082,0.378223496,0.610951926,0.349888571,0.785418656
17183,Illinois,Vermilion County,0.309137217,0.58834766,0.872652022,0.659025788,0.713785419,0.370900987,0.837631328,0.279847182,0.633556192
17185,Illinois,Wabash County,0.334925183,0.601082458,0.461954791,0.76345113,0.537090099,0.452403693,0.861827443,0.338745622,0.787328876
17187,Illinois,Warren County,0.318688316,0.442852595,0.41292582,0.653931869,0.422476918,0.264565425,0.524355301,0.285577841,0.721426297
17189,Illinois,Washington County,0.167462592,0.348296721,0.088825215,0.339382362,0.418656479,0.23782235,0.215536453,0.302133079,0.785418656
17191,Illinois,Wayne County,0.221903852,0.923909583,0.535816619,0.489016237,0.202801656,0.504616364,0.82457816,0.309773957,0.76249602
17193,Illinois,White County,0.214899713,0.612862146,0.516077682,0.631964343,0.632919452,0.312320917,0.838268067,0.286851321,0.738299904
17195,Illinois,Whiteside County,0.227634511,0.488061127,0.519579752,0.601719198,0.345113021,0.304680038,0.505571474,0.241324419,0.650111429
17197,Illinois,Will County,0.1165234,0.156956383,0.29353709,0.738936644,0.622413244,0.320280166,0.033110474,0.368990767,0.758993951
17199,Illinois,Williamson County,0.23782235,0.404648201,0.507481694,0.085004776,0.727793696,0.344476281,0.793059535,0.255014327,0.70327921
17201,Illinois,Winnebago County,0.135943967,0.347659981,0.675899395,0.357211079,0.453358803,0.384590895,0.691817892,0.334925183,0.689589303
17203,Illinois,Woodford County,0.129894938,0.032155365,0.021012416,0.88124801,0.283667622,0.264565425,0.298631009,0.219993633,0.725246737
18001,Indiana,Adams County,0.968481375,0.922954473,0.537726839,0.915950334,0.430754537,0.702324101,0.953199618,0.546004457,0.440942375
18003,Indiana,Allen County,0.895893028,0.268704234,0.47150589,0.465456861,0.561604585,0.463546641,0.380452085,0.58739255,0.377586756
18005,Indiana,Bartholomew County,0.913721745,0.337472143,0.243234639,0.683221904,0.483603948,0.463546641,0.267749124,0.597580388,0.457179242
18007,Indiana,Benton County,0.912129895,0.23272843,0.443170965,0.971346705,0.40974212,0.507481694,0.109837631,0.522445081,0.428525947
18009,Indiana,Blackford County,0.916268704,0.432028017,0.638650111,0.497293855,0.486787647,0.300222859,0.793059535,0.574657752,0.475963069
18011,Indiana,Boone County,0.897484877,0.046482012,0.00127348,0.252785737,0.320916905,0.226361032,0.215536453,0.432664756,0.433301496
18013,Indiana,Brown County,0.912766635,0.036612544,0.093919134,0.910538045,0.287169691,0.483922318,0.130531678,0.388411334,0.324418975
18015,Indiana,Carroll County,0.919134034,0.226997771,0.339382362,0.896529768,0.3527539,0.447628144,0.224769182,0.507481694,0.419611589
18017,Indiana,Cass County,0.953199618,0.820120981,0.726838586,0.465456861,0.418656479,0.507481694,0.738618274,0.58739255,0.419611589
18019,Indiana,Clark County,0.944285259,0.433301496,0.41165234,0.382680675,0.661254378,0.403056351,0.264883795,0.592804839,0.457179242
18021,Indiana,Clay County,0.962432346,0.271569564,0.329194524,0.756446991,0.618592805,0.202801656,0.140719516,0.507481694,0.440942375
18023,Indiana,Clinton County,0.902260427,0.604584527,0.493791786,0.933779051,0.315822986,0.52817574,0.679401465,0.605539637,0.440942375
18025,Indiana,Crawford County,0.966252786,0.780006367,0.719197708,0.887297039,0.523718561,0.376950016,0.298631009,0.602355938,0.53199618
18027,Indiana,Daviess County,0.993632601,0.966252786,0.368354027,0.378541866,0.609041706,0.724291627,0.993950971,0.592804839,0.46832219
18029,Indiana,Dearborn County,0.952562878,0.021967526,0.11779688,0.700413881,0.52944922,0.262973575,0.283030882,0.532632919,0.475963069
18031,Indiana,Decatur County,0.991722381,0.190385228,0.317414836,0.673034066,0.573384273,0.325055715,0.402419612,0.539637058,0.449538364
18033,Indiana,DeKalb County,0.907035976,0.362623368,0.361986628,0.875835721,0.457179242,0.429162687,0.359439669,0.539637058,0.457179242
18035,Indiana,Delaware County,0.928685132,0.204075135,0.689907673,0.078955747,0.602037568,0.444126074,0.639286851,0.644062401,0.440942375
18037,Indiana,Dubois County,0.900668577,0.479783508,0.105380452,0.524992041,0.229226361,0.244189748,0.23782235,0.532632919,0.419611589
18039,Indiana,Elkhart County,0.962432346,0.59057625,0.561922954,0.575931232,0.29672079,0.64947469,0.726838586,0.644062401,0.46832219
18041,Indiana,Fayette County,0.909901305,0.475963069,0.818210761,0.423113658,0.517987902,0.515122572,0.642470551,0.455905762,0.367080548
18043,Indiana,Floyd County,0.936007641,0.054122891,0.183062719,0.249602038,0.551735116,0.244189748,0.362304998,0.558739255,0.433301496
18045,Indiana,Fountain County,0.987583572,0.300541229,0.405603311,0.953836358,0.520216492,0.435211716,0.456542502,0.581025151,0.488379497
18047,Indiana,Franklin County,0.947468959,0.417701369,0.099013053,0.743393824,0.562878064,0.29576568,0.364533588,0.507481694,0.449538364
18049,Indiana,Fulton County,0.934415791,0.222222222,0.502706145,0.715058898,0.327602674,0.541865648,0.456542502,0.622413244,0.520216492
18051,Indiana,Gibson County,0.913085005,0.102196753,0.29290035,0.829990449,0.537408469,0.356255969,0.456542502,0.522445081,0.428525947
18053,Indiana,Grant County,0.924546323,0.488061127,0.695638332,0.47214263,0.639605221,0.463546641,0.805794333,0.553963706,0.367080548
18055,Indiana,Greene County,0.931550462,0.543139128,0.428207577,0.840496657,0.70518943,0.435211716,0.364533588,0.52722063,0.440942375
18057,Indiana,Hamilton County,0.903852276,0.041069723,0.005093919,0.373766316,0.262018465,0.220312003,0.077363897,0.546004457,0.499522445
18059,Indiana,Hancock County,0.930276982,0.020375677,0.039159503,0.681948424,0.324418975,0.356255969,0.1197071,0.532632919,0.46832219
18061,Indiana,Harrison County,0.945877109,0.333333333,0.263928685,0.851002865,0.465138491,0.367398918,0.298631009,0.532632919,0.475963069
18063,Indiana,Hendricks County,0.929321872,0.030881885,0.026106336,0.662209487,0.316459726,0.342884432,0.016236867,0.597580388,0.499522445
18065,Indiana,Henry County,0.989493792,0.283985992,0.559057625,0.729067176,0.591531359,0.394141993,0.283030882,0.491881566,0.388729704
18067,Indiana,Howard County,0.919770774,0.252785737,0.632282713,0.363578478,0.432346387,0.397962432,0.751034702,0.507481694,0.343521172
18069,Indiana,Huntington County,0.896211398,0.302133079,0.335561923,0.799108564,0.511620503,0.429162687,0.380770455,0.52722063,0.428525947
18071,Indiana,Jackson County,0.922317733,0.840496657,0.622094874,0.453677173,0.261063356,0.456542502,0.566061764,0.592804839,0.475963069
18073,Indiana,Jasper County,0.947468959,0.338745622,0.35084368,0.913403375,0.476599809,0.373129577,0.139446036,0.571474053,0.475963069
18075,Indiana,Jay County,0.982171283,0.667303407,0.622731614,0.47182426,0.388729704,0.483922318,0.933460681,0.615727475,0.539955428
18077,Indiana,Jefferson County,0.920407514,0.436485196,0.511620503,0.41069723,0.574021012,0.403056351,0.402419612,0.553963706,0.433301496
18079,Indiana,Jennings County,0.94237504,0.420248329,0.53167781,0.702642471,0.333970073,0.47086915,0.298631009,0.553963706,0.475963069
18081,Indiana,Johnson County,0.910538045,0.038204394,0.048073862,0.624960204,0.450175103,0.389684814,0.024514486,0.563833174,0.475963069
18083,Indiana,Knox County,0.968481375,0.277300223,0.559375995,0.304680038,0.609360076,0.423432028,0.82457816,0.578478192,0.419611589
18085,Indiana,Kosciusko County,0.916268704,0.458452722,0.226679401,0.82107609,0.463546641,0.525628781,0.622731614,0.58739255,0.46832219
18087,Indiana,LaGrange County,0.950334288,0.993950971,0.337790513,0.931550462,0.327284304,0.730659026,0.996816301,0.697866921,0.6472461
18089,Indiana,Lake County,0.956064947,0.466093601,0.700732251,0.29226361,0.747214263,0.418019739,0.76281439,0.605539637,0.290035021
18091,Indiana,LaPorte County,0.974848774,0.275708373,0.696593442,0.634829672,0.614135626,0.423432028,0.737344795,0.581025151,0.377586756
18093,Indiana,Lawrence County,0.898758357,0.482967208,0.418019739,0.509391913,0.268385864,0.456542502,0.402419612,0.507481694,0.388729704
18095,Indiana,Madison County,0.929003502,0.206622095,0.684177014,0.41451767,0.548551417,0.447628144,0.751034702,0.563833174,0.372811207
18097,Indiana,Marion County,0.94014645,0.577523082,0.687042343,0.173193251,0.511938873,0.541865648,0.690862783,0.697866921,0.388729704
18099,Indiana,Marshall County,0.953199618,0.928685132,0.474371219,0.660936008,0.369627507,0.604902897,0.660617638,0.558739255,0.419611589
18101,Indiana,Martin County,0.996497931,0.537090099,0.281757402,0.820439351,0.23463865,0.367398918,0.109837631,0.626552053,0.550780006
18103,Indiana,Miami County,0.936007641,0.391913403,0.742757084,0.911493155,0.47150589,0.463546641,0.340974212,0.58739255,0.449538364
18105,Indiana,Monroe County,0.945240369,0.160140083,0.394460363,0.58675581,0.260108246,0.389684814,0.619547915,0.780643107,0.651066539
18107,Indiana,Montgomery County,0.905444126,0.265838905,0.288761541,0.758993951,0.345113021,0.456542502,0.251512257,0.563833174,0.433301496
18109,Indiana,Morgan County,0.917860554,0.008914358,0.139446036,0.866921363,0.290353391,0.394141993,0.23782235,0.52722063,0.449538364
18111,Indiana,Newton County,0.933142311,0.333333333,0.540592168,0.966252786,0.692136262,0.389684814,0.224769182,0.500795925,0.404329831
18113,Indiana,Noble County,0.910856415,0.500159185,0.53104107,0.951289398,0.508118434,0.463546641,0.593441579,0.597580388,0.488379497
18115,Indiana,Ohio County,0.94333015,0.415472779,0.306908628,0.964024196,0.518943012,0.271887934,0.267749124,0.47023241,0.404329831
18117,Indiana,Orange County,0.969436485,0.680356574,0.741483604,0.279210443,0.211397644,0.423432028,0.751034702,0.633237822,0.550780006
18119,Indiana,Owen County,0.937281121,0.604266157,0.513849093,0.94396689,0.399872652,0.555873926,0.104425342,0.514485833,0.440942375
18121,Indiana,Parke County,0.967526266,0.975803884,0.455905762,0.917542184,0.540910538,0.627507163,0.861827443,0.597580388,0.499522445
18123,Indiana,Perry County,0.989175422,0.535816619,0.451448583,0.873288762,0.218401783,0.209805794,0.364533588,0.659662528,0.583890481
18125,Indiana,Pike County,0.991085642,0.556829035,0.41133397,0.968481375,0.331741484,0.202801656,0.215536453,0.445717924,0.388729704
18127,Indiana,Porter County,0.94046482,0.049028972,0.282394142,0.5307227,0.603629417,0.318051576,0.150588984,0.592804839,0.457179242
18129,Indiana,Posey County,0.914995224,0.138490926,0.050620821,0.944603629,0.614453996,0.244189748,0.267749124,0.483603948,0.419611589
18131,Indiana,Pulaski County,0.995861191,0.368354027,0.502069405,0.901942057,0.461636422,0.407831901,0.23782235,0.605539637,0.520216492
18133,Indiana,Putnam County,0.957975167,0.465456861,0.314231137,0.893027698,0.499840815,0.325055715,0.476918179,0.633237822,0.525947151
18135,Indiana,Randolph County,0.994587711,0.524673671,0.591212989,0.867558103,0.435211716,0.507481694,0.188475008,0.597580388,0.494110156
18137,Indiana,Ripley County,0.990767272,0.426297358,0.307226998,0.805157593,0.47214263,0.447628144,0.566061764,0.633237822,0.565743394
18139,Indiana,Rush County,0.934415791,0.625915314,0.484559058,0.581343521,0.582935371,0.518306272,0.172874881,0.605539637,0.525947151
